Collection,"""Observation ID""",Target,RA,Dec,"""Min. Wavelength""","""Max. Wavelength""","""Proposal ID""","""P.I. Name""","""Data Release"""
DAO,dao_c182_2022_025128,Arp273(198@230),68.35211096460272,46.11281863642525,6.900000000000001E-7,8.3E-7,DAO182_2022C9,RASC,2023-10-01T10:20:24.000
DAO,dao_c182_2022_025129,Arp273(198@230),68.35206933312905,46.11281855073822,6.900000000000001E-7,8.3E-7,DAO182_2022C9,RASC,2023-10-01T10:21:45.000
DAO,dao_c182_2022_025130,Arp273(198@230),68.35481712922733,46.11279642874646,6.900000000000001E-7,8.3E-7,DAO182_2022C9,RASC,2023-10-01T10:23:06.000
DAO,dao_c182_2022_025131,Arp273(198@230),68.35406776269855,46.1127948862756,6.900000000000001E-7,8.3E-7,DAO182_2022C9,RASC,2023-10-01T10:24:28.000
DAO,dao_c182_2022_025132,Arp273(198@230),68.35664891417923,46.11280019924455,6.900000000000001E-7,8.3E-7,DAO182_2022C9,RASC,2023-10-01T10:25:49.000
DAO,a2022_04_05_12_10_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2022-04-05T12:09:57.000
DAO,a2022_04_05_12_20_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2022-04-05T12:19:59.000
DAO,a2022_04_05_12_00_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2022-04-05T12:00:00.000
DAO,dao_c122_2006_009364,th-ar arc,,,6.132875E-7,6.762875E-7,,,2006-06-26T08:07:12.000
DAO,dao_c122_2006_011244,bias,,,,,,,2006-07-21T17:28:42.000
DAO,dao_c122_2006_009365,th-ar arc,,,6.132875E-7,6.762875E-7,,,2006-06-26T08:07:37.000
DAO,dao_c122_2006_011248,bias,,,,,,,2006-07-21T17:30:21.000
DAO,dao_c122_2006_009366,th-ar arc,,,6.132875E-7,6.762875E-7,,,2006-06-26T08:08:02.000
DAO,dao_c122_2006_011245,bias,,,,,,,2006-07-21T17:29:07.000
DAO,dao_c122_2006_009367,th-ar arc,,,6.132875E-7,6.762875E-7,,,2006-06-26T08:08:26.000
DAO,dao_c122_2006_011247,bias,,,,,,,2006-07-21T17:29:56.000
DAO,dao_c122_2006_011249,bias,,,,,,,2006-07-21T17:30:45.000
DAO,dao_c122_2006_009369,th-ar arc,,,6.132875E-7,6.762875E-7,,,2006-06-26T08:09:15.000
DAO,dao_c122_2006_011251,bias,,,,,,,2006-07-21T17:31:34.000
DAO,dao_c122_2006_011252,bias,,,,,,,2006-07-21T17:31:59.000
DAO,dao_c122_2006_011253,bias,,,,,,,2006-07-21T17:32:24.000
DAO,dao_c122_2006_011255,bias,,,,,,,2006-07-21T17:33:13.000
DAO,dao_c122_2006_011260,bias,,,,,,,2006-07-21T17:35:16.000
DAO,dao_c122_2006_009381,zeta oph,249.31143099568686,-10.567112020173937,6.132875E-7,6.762875E-7,,,2007-06-26T10:03:42.000
DAO,dao_c122_2006_011257,bias,,,,,,,2006-07-21T17:34:02.000
DAO,dao_c122_2006_011261,bias,,,,,,,2006-07-21T17:35:40.000
DAO,dao_c122_2006_010730,bias,,,,,,,2006-07-17T03:47:11.000
DAO,dao_c122_2006_011262,bias,,,,,,,2006-07-21T17:36:05.000
DAO,dao_c122_2006_011267,bias,,,,,,,2006-07-22T04:51:00.000
DAO,dao_c122_2006_009384,60 cyg,315.31424795776746,46.14933103106938,6.132875E-7,6.762875E-7,,,2007-06-26T10:40:28.000
DAO,dao_c122_2006_011264,bias,,,,,,,2006-07-21T17:36:54.000
DAO,dao_c122_2006_009386,8 Lac A,338.9837631967345,39.62763271765852,6.132875E-7,6.762875E-7,,,2007-06-26T11:24:28.000
DAO,dao_c122_2006_011266,bias,,,,,,,2006-07-22T04:50:35.000
DAO,dao_c122_2006_011265,bias,,,,,,,2006-07-22T04:50:11.000
DAO,dao_c122_2006_011268,bias,,,,,,,2006-07-22T04:51:24.000
DAO,dao_c122_2006_011271,bias,,,,,,,2006-07-22T04:52:38.000
DAO,dao_c122_2006_011273,bias,,,,,,,2006-07-22T04:53:28.000
DAO,dao_c122_2006_010733,bias,,,,,,,2006-07-17T03:48:25.000
DAO,dao_c122_2006_010734,bias,,,,,,,2006-07-17T03:48:49.000
DAO,dao_c122_2006_010735,bias,,,,,,,2006-07-17T03:49:14.000
DAO,dao_c122_2006_010736,bias,,,,,,,2006-07-17T03:49:39.000
DAO,dao_c122_2006_010737,bias,,,,,,,2006-07-17T03:50:03.000
DAO,dao_c122_2006_010738,bias,,,,,,,2006-07-17T03:50:28.000
DAO,dao_c122_2006_010740,bias,,,,,,,2006-07-17T03:51:17.000
DAO,dao_c122_2006_009387,8 Lac B,338.9805953848088,39.62057787936639,6.132875E-7,6.762875E-7,,,2007-06-26T11:32:41.000
DAO,dao_c122_2006_009388,alp cas,10.145930725693244,56.52580228389004,6.132875E-7,6.762875E-7,,,2007-06-26T11:37:16.000
DAO,dao_c122_2006_009389,omicron Cas,11.19754104865382,48.273564781633915,6.132875E-7,6.762875E-7,,,2007-06-26T11:39:40.000
DAO,dao_c122_2006_009391,EW Lac,344.28382461472563,48.67571773496437,6.132875E-7,6.762875E-7,,,2007-06-26T11:52:59.000
DAO,dao_c122_2006_009393,Gamma Cyg,305.5685922307924,40.24870901979324,6.132875E-7,6.762875E-7,,,2007-06-26T11:59:20.000
DAO,dao_c122_2006_009394,epsilon Cyg,311.5679833221977,33.96363184474991,6.132875E-7,6.762875E-7,,,2007-06-26T12:01:56.000
DAO,a2024_01_02_08_40_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2024-01-02T08:40:00.000
DAO,dao_c122_2006_009395,Epsilon Peg,326.06061601592916,9.866084936834937,6.132875E-7,6.762875E-7,,,2007-06-26T12:04:39.000
DAO,dao_c122_2006_009396,Beta Peg,345.9591927384312,28.078279132554293,6.132875E-7,6.762875E-7,,,2007-06-26T12:06:48.000
DAO,a2022_08_04_07_20_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2022-08-04T07:20:00.000
DAO,dao_c122_2006_011270,bias,,,,,,,2006-07-22T04:52:14.000
DAO,dao_c122_2006_009397,Beta And,17.447952175608492,35.61662878642845,6.132875E-7,6.762875E-7,,,2007-06-26T12:08:40.000
DAO,dao_c122_2006_011274,bias,,,,,,,2006-07-22T04:53:52.000
DAO,a2023_06_20_06_30_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2023-06-20T06:30:00.000
DAO,dao_c122_2006_011277,bias,,,,,,,2006-07-22T04:55:06.000
DAO,dao_c122_2006_011279,bias,,,,,,,2006-07-22T04:55:55.000
DAO,dao_c122_2006_011280,bias,,,,,,,2006-07-22T04:56:20.000
DAO,a2020_12_24_17_30_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2020-12-24T17:30:01.000
DAO,dao_c122_2006_012988,bias,,,,,,,2006-08-03T13:52:14.000
DAO,dao_c122_2006_012989,bias,,,,,,,2006-08-03T13:52:36.000
DAO,dao_c122_2006_012991,bias,,,,,,,2006-08-03T13:53:21.000
DAO,a2020_12_24_17_40_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2020-12-24T17:40:01.000
DAO,a2020_12_24_17_50_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2020-12-24T17:50:01.000
DAO,a2023_06_20_06_40_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2023-06-20T06:40:00.000
DAO,dao_c122_2006_012992,bias,,,,,,,2006-08-03T13:53:44.000
DAO,a2021_04_25_08_50_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2021-04-25T08:50:00.000
DAO,a2021_04_25_08_40_02,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2021-04-25T08:40:00.000
DAO,a2023_02_13_11_00_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2023-02-13T10:59:57.000
DAO,dao_c122_2006_012995,bias,,,,,,,2006-08-03T13:54:52.000
DAO,dao_c122_2006_012993,bias,,,,,,,2006-08-03T13:54:06.000
DAO,dao_c122_2006_012994,bias,,,,,,,2006-08-03T13:54:29.000
DAO,dao_c122_2006_012997,bias,,,,,,,2006-08-03T13:55:36.000
DAO,dao_c122_2006_012998,bias,,,,,,,2006-08-03T13:55:59.000
DAO,dao_c122_2006_012996,bias,,,,,,,2006-08-03T13:55:14.000
DAO,dao_c122_2006_012999,bias,,,,,,,2006-08-03T13:56:22.000
DAO,dao_c122_2006_013004,bias,,,,,,,2006-08-03T13:58:15.000
DAO,dao_c122_2006_003003,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-03-19T06:45:01.000
DAO,dao_c122_2006_003004,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-03-19T06:45:24.000
DAO,dao_c122_2006_003005,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-03-19T06:45:48.000
DAO,dao_c122_2006_003006,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-03-19T06:46:11.000
DAO,dao_c122_2006_003007,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-03-19T06:46:35.000
DAO,dao_c122_2006_013007,bias,,,,,,,2006-08-03T13:59:22.000
DAO,dao_c122_2006_013009,bias,,,,,,,2006-08-03T14:00:07.000
DAO,dao_c122_2006_013010,bias,,,,,,,2006-08-03T14:00:30.000
DAO,dao_c182_2022_019046,HD 225114,0.8810174584380662,70.28679106431925,4.730125E-7,5.007625E-7,DAO182_2022C4,Bohlender,2023-08-12T12:01:38.000
DAO,a2022_08_12_12_00_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2022-08-12T11:59:57.000
DAO,dao_c122_2006_003008,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-03-19T06:46:58.000
DAO,dao_c122_2006_003009,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-03-19T06:47:22.000
DAO,dao_c122_2006_003010,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-03-19T06:47:45.000
DAO,dao_c122_2006_003011,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-03-19T06:48:09.000
DAO,dao_c122_2006_003013,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-03-19T06:48:56.000
DAO,dao_c122_2006_003014,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-03-19T06:49:19.000
DAO,dao_c122_2006_003015,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-03-19T06:49:43.000
DAO,dao_c122_2006_003017,gamma per,46.228174812205886,53.4784655506555,6.132875E-7,6.762875E-7,,,2007-03-19T06:59:51.000
DAO,dao_c122_2006_003018,Phi Per,25.94577968072257,50.62933135154848,6.132875E-7,6.762875E-7,,,2007-03-19T07:06:34.000
DAO,dao_c122_2006_003019,Psi Per,54.1524353445806,48.16996138711907,6.132875E-7,6.762875E-7,,,2007-03-19T07:16:52.000
DAO,dao_c122_2006_003020,Eps Per,59.48826270837125,39.98933484225888,6.132875E-7,6.762875E-7,,,2007-03-19T07:26:47.000
DAO,dao_c122_2006_003021,58 Per,69.19626614888433,41.25110969319439,6.132875E-7,6.762875E-7,,,2007-03-19T07:34:19.000
DAO,dao_c122_2006_003022,Zeta Aur,75.64330936522292,41.05977987199387,6.132875E-7,6.762875E-7,,,2007-03-19T07:44:49.000
DAO,dao_c122_2006_003026,UW Lyn,94.50412264937134,61.49688305731755,6.132875E-7,6.762875E-7,,,2007-03-19T08:27:14.000
DAO,dao_c122_2006_003027,4 UMa,130.07915243491425,64.31873145903296,6.132875E-7,6.762875E-7,,,2007-03-19T08:35:21.000
DAO,dao_c122_2006_003028,del cnc,131.18566228474756,18.15014609976356,6.132875E-7,6.762875E-7,,,2007-03-19T08:46:55.000
DAO,dao_c122_2006_003029,RS Cnc,137.67754389367616,30.957620911554177,6.132875E-7,6.762875E-7,,,2007-03-19T08:53:50.000
DAO,dao_c122_2006_003033,alp leo,152.10703634979387,11.96518725359779,6.132875E-7,6.762875E-7,,,2007-03-19T09:23:57.000
DAO,dao_c122_2006_003032,R leo,146.9026886164759,11.424783052176721,6.132875E-7,6.762875E-7,,,2007-03-19T09:18:42.000
DAO,dao_c122_2006_003034,mu uma,155.60009956141081,41.49267568532937,6.132875E-7,6.762875E-7,,,2007-03-19T09:26:50.000
DAO,dao_c122_2006_003035,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-03-19T09:30:52.000
DAO,dao_c122_2006_003036,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-03-19T09:31:16.000
DAO,dao_c122_2006_003037,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-03-19T09:31:39.000
DAO,dao_c122_2006_003038,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-03-19T09:32:03.000
DAO,dao_c122_2006_003039,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-03-19T09:32:26.000
DAO,dao_c122_2006_003040,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-03-19T09:32:49.000
DAO,dao_c122_2006_003041,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-03-19T09:33:13.000
DAO,dao_c122_2006_003042,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-03-19T09:33:36.000
DAO,dao_c122_2006_003043,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-03-19T09:34:00.000
DAO,dao_c122_2006_003044,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-03-19T09:34:23.000
DAO,dao_c122_2006_003045,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-03-19T09:34:47.000
DAO,dao_c122_2006_003046,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-03-19T09:35:11.000
DAO,dao_c122_2006_003047,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-03-19T09:35:34.000
DAO,dao_c122_2006_003049,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-03-19T09:36:21.000
DAO,dao_c122_2006_003048,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-03-19T09:35:58.000
DAO,dao_c122_2006_003050,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-03-19T09:36:45.000
DAO,a2022_08_12_12_10_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2022-08-12T12:09:57.000
DAO,a2021_04_25_09_00_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2021-04-25T09:00:00.000
DAO,dao_c122_2006_003051,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-03-19T09:37:08.000
DAO,dao_c122_2006_003052,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-03-19T09:37:32.000
DAO,dao_c122_2006_003053,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-03-19T09:37:55.000
DAO,dao_c122_2006_003054,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-03-19T09:38:19.000
DAO,dao_c122_2006_003055,93 leo,177.00639609812362,20.21513718829759,6.132875E-7,6.762875E-7,,,2007-03-19T09:40:16.000
DAO,dao_c122_2006_003057,delta vir,193.91267296234213,3.3890749403693827,6.132875E-7,6.762875E-7,,,2007-03-19T10:27:45.000
DAO,dao_c122_2006_003058,70 Vir,202.1198446730076,13.769173083635792,6.132875E-7,6.762875E-7,,,2007-03-19T10:30:53.000
DAO,dao_c122_2006_003059,CQ Dra,187.5589140406239,69.19073976640226,6.132875E-7,6.762875E-7,,,2007-03-19T10:51:05.000
DAO,dao_c122_2006_003060,Kappa Sra,188.40216581758787,69.77466855528152,6.132875E-7,6.762875E-7,,,2007-03-19T11:04:19.000
DAO,dao_c122_2006_003061,6 Dra,188.71835908716156,70.00544549551286,6.132875E-7,6.762875E-7,,,2007-03-19T11:21:16.000
DAO,dao_c122_2006_003062,4 UMi,212.26706712524566,77.5306244841578,6.132875E-7,6.762875E-7,,,2007-03-19T11:35:23.000
DAO,dao_c122_2006_003063,RRUMi,224.4242370123723,65.91977617221384,6.132875E-7,6.762875E-7,,,2007-03-19T11:51:10.000
DAO,dao_c122_2006_003064,4 Her,238.89127876670864,42.5565731499775,6.132875E-7,6.762875E-7,,,2007-03-19T12:05:59.000
DAO,dao_c122_2006_003066,"del, sco",240.08828423324383,-22.626534980667373,6.132875E-7,6.762875E-7,,,2007-03-19T12:41:47.000
DAO,dao_c122_2006_003067,Chi Oph,246.76184510984507,-18.466430414490535,6.132875E-7,6.762875E-7,,,2007-03-19T12:43:18.000
DAO,dao_c122_2006_003068,alp sco,247.35664946800966,-26.430069669117973,6.132875E-7,6.762875E-7,,,2007-03-19T12:46:25.000
DAO,dao_c122_2006_003069,alp sc o,247.35544173987975,-26.42940232659936,6.132875E-7,6.762875E-7,,,2007-03-19T12:47:26.000
DAO,dao_c122_2006_003070,Beta Sco A,241.36393530555296,-19.812126188785783,6.132875E-7,6.762875E-7,,,2007-03-19T12:49:06.000
DAO,dao_c122_2006_003076,del sge,296.85423403133353,18.527510700789165,6.132875E-7,6.762875E-7,,,2007-03-19T13:53:51.000
DAO,dao_c122_2006_003081,eps boo,221.2539283370641,27.067880324448012,6.132875E-7,6.762875E-7,,,2007-03-19T14:10:02.000
DAO,dao_c122_2006_003083,alp boo,213.92196330416982,19.17392472193407,6.132875E-7,6.762875E-7,,,2007-03-19T14:12:27.000
DAO,dao_c122_2006_003084,alp boo,213.92363025166395,19.173896379569356,6.132875E-7,6.762875E-7,,,2007-03-19T14:13:14.000
DAO,dao_c122_2006_013011,bias,,,,,,,2006-08-03T14:00:52.000
DAO,a2023_08_06_06_00_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2023-08-06T06:00:00.000
DAO,dao_c122_2006_003085,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-03-19T14:14:31.000
DAO,dao_c122_2006_013014,bias,,,,,,,2006-08-03T14:02:00.000
DAO,a2023_06_20_06_50_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2023-06-20T06:50:00.000
DAO,dao_c122_2006_013017,bias,,,,,,,2006-08-03T14:03:07.000
DAO,dao_c122_2006_013022,bias,,,,,,,2006-08-03T14:05:00.000
DAO,dao_c122_2006_013025,bias,,,,,,,2006-08-03T14:06:07.000
DAO,dao_c122_2006_013029,bias,,,,,,,2006-08-03T14:07:38.000
DAO,dao_c122_2006_013031,bias,,,,,,,2006-08-03T14:08:23.000
DAO,dao_c122_2006_013035,bias,,,,,,,2006-08-03T14:09:53.000
DAO,dao_c122_2006_013038,bias,,,,,,,2006-08-03T14:11:00.000
DAO,a2023_06_20_07_00_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2023-06-20T07:00:00.000
DAO,dao_c122_2006_013041,bias,,,,,,,2006-08-03T14:12:08.000
DAO,dao_c122_2006_013043,bias,,,,,,,2006-08-03T14:12:53.000
DAO,dao_c122_2006_013045,bias,,,,,,,2006-08-03T14:13:38.000
DAO,dao_c122_2006_013053,bias,,,,,,,2006-08-03T14:16:38.000
DAO,dao_c122_2006_003093,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-03-19T14:17:43.000
DAO,dao_c122_2006_003094,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-03-19T14:18:06.000
DAO,dao_c122_2006_003095,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-03-19T14:18:30.000
DAO,dao_c122_2006_003096,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-03-19T14:18:54.000
DAO,a2022_12_27_17_10_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2022-12-27T17:10:02.000
DAO,dao_c122_2006_013061,bias,,,,,,,2006-08-03T14:19:39.000
DAO,dao_c122_2006_013063,bias,,,,,,,2006-08-03T14:20:24.000
DAO,dao_c122_2019_007805,FLAT,,,4.238362E-7,4.389562E-7,DAO122_2019C5,Gulliver,2019-07-23T21:54:36.000
DAO,dao_c122_2019_007804,FLAT,,,4.238362E-7,4.389562E-7,DAO122_2019C5,Gulliver,2019-07-23T21:53:11.000
DAO,dao_c122_2019_007808,FLAT,,,4.238362E-7,4.389562E-7,DAO122_2019C5,Gulliver,2019-07-23T21:58:50.000
DAO,a2021_12_26_19_30_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2021-12-26T19:30:00.000
DAO,a2021_12_26_19_10_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2021-12-26T19:10:01.000
DAO,dao_c122_2006_013071,cycle,,,6.132875E-7,6.762875E-7,,,2006-08-04T03:46:11.000
DAO,dao_c122_2006_013073,cycle,,,6.132875E-7,6.762875E-7,,,2006-08-04T03:46:56.000
DAO,a2022_12_27_17_20_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2022-12-27T17:19:56.000
DAO,dao_c122_2006_013076,cycle,,,6.132875E-7,6.762875E-7,,,2006-08-04T03:48:03.000
DAO,dao_c122_2006_013077,cycle,,,6.132875E-7,6.762875E-7,,,2006-08-04T03:48:26.000
DAO,dao_c122_2006_013079,cycle,,,6.132875E-7,6.762875E-7,,,2006-08-04T03:49:11.000
DAO,dao_c122_2006_010742,bias,,,,,,,2006-07-17T03:52:06.000
DAO,dao_c122_2006_010744,bias,,,,,,,2006-07-17T03:52:56.000
DAO,dao_c122_2006_010746,bias,,,,,,,2006-07-17T03:53:45.000
DAO,dao_c122_2006_010748,bias,,,,,,,2006-07-17T03:54:34.000
DAO,dao_c122_2006_010749,bias,,,,,,,2006-07-17T03:54:59.000
DAO,dao_c122_2006_010752,th/ar,,,4.942875E-7,5.572875E-7,,,2006-07-17T04:17:14.000
DAO,dao_c122_2006_013081,cycle,,,6.132875E-7,6.762875E-7,,,2006-08-04T03:49:56.000
DAO,a2023_02_13_11_10_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2023-02-13T11:09:57.000
DAO,dao_c122_2006_003101,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-03-19T14:20:54.000
DAO,dao_c122_2006_003100,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-03-19T14:20:30.000
DAO,dao_c122_2006_003102,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-03-19T14:21:18.000
DAO,dao_c122_2006_003103,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-03-19T14:21:42.000
DAO,dao_c122_2006_003106,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-03-19T14:22:53.000
DAO,dao_c122_2006_003108,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-03-19T14:23:40.000
DAO,dao_c122_2006_003109,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-03-19T14:24:04.000
DAO,dao_c122_2006_003111,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-03-19T14:24:51.000
DAO,dao_c122_2006_003112,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-03-19T14:25:15.000
DAO,dao_c122_2006_003116,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-03-19T14:26:50.000
DAO,dao_c122_2006_003117,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-03-19T14:27:14.000
DAO,dao_c122_2006_003120,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-03-19T14:28:25.000
DAO,dao_c122_2006_003121,Th-Ar arc,,,6.132875E-7,6.762875E-7,,,2006-03-19T14:28:48.000
DAO,dao_c122_2006_003125,flata,,,6.132875E-7,6.762875E-7,,,2006-03-19T14:33:10.000
DAO,dao_c122_2006_003126,flata,,,6.132875E-7,6.762875E-7,,,2006-03-19T14:33:32.000
DAO,dao_c122_2006_003127,flata,,,6.132875E-7,6.762875E-7,,,2006-03-19T14:33:55.000
DAO,a2021_12_26_20_00_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2021-12-26T20:00:00.000
DAO,dao_c122_2006_003128,flata,,,6.132875E-7,6.762875E-7,,,2006-03-19T14:34:17.000
DAO,dao_c122_2006_003129,flata,,,6.132875E-7,6.762875E-7,,,2006-03-19T14:34:40.000
DAO,a2021_12_26_19_40_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2021-12-26T19:40:00.000
DAO,dao_c122_2006_003131,flata,,,6.132875E-7,6.762875E-7,,,2006-03-19T14:35:25.000
DAO,dao_c122_2006_003133,flata,,,6.132875E-7,6.762875E-7,,,2006-03-19T14:36:10.000
DAO,dao_c122_2006_003134,flata,,,6.132875E-7,6.762875E-7,,,2006-03-19T14:36:33.000
DAO,dao_c122_2006_003135,flata,,,6.132875E-7,6.762875E-7,,,2006-03-19T14:36:55.000
DAO,dao_c122_2006_003136,flata,,,6.132875E-7,6.762875E-7,,,2006-03-19T14:37:17.000
DAO,dao_c122_2006_003137,flata,,,6.132875E-7,6.762875E-7,,,2006-03-19T14:37:40.000
DAO,dao_c122_2006_003138,flata,,,6.132875E-7,6.762875E-7,,,2006-03-19T14:38:02.000
DAO,dao_c122_2006_003139,flata,,,6.132875E-7,6.762875E-7,,,2006-03-19T14:38:25.000
DAO,dao_c122_2006_003140,flata,,,6.132875E-7,6.762875E-7,,,2006-03-19T14:38:47.000
DAO,dao_c122_2006_003141,flata,,,6.132875E-7,6.762875E-7,,,2006-03-19T14:39:10.000
DAO,dao_c122_2006_003143,flata,,,6.132875E-7,6.762875E-7,,,2006-03-19T14:39:55.000
DAO,dao_c122_2006_003146,flata,,,6.132875E-7,6.762875E-7,,,2006-03-19T14:41:02.000
DAO,dao_c122_2006_003147,flata,,,6.132875E-7,6.762875E-7,,,2006-03-19T14:41:25.000
DAO,dao_c122_2006_003148,flata,,,6.132875E-7,6.762875E-7,,,2006-03-19T14:41:47.000
DAO,dao_c122_2006_003149,flata,,,6.132875E-7,6.762875E-7,,,2006-03-19T14:42:10.000
DAO,dao_c122_2006_003150,flata,,,6.132875E-7,6.762875E-7,,,2006-03-19T14:42:32.000
DAO,dao_c122_2006_003152,flata,,,6.132875E-7,6.762875E-7,,,2006-03-19T14:43:17.000
DAO,dao_c122_2006_003153,flata,,,6.132875E-7,6.762875E-7,,,2006-03-19T14:43:39.000
DAO,a2022_06_21_12_20_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2022-06-21T12:20:01.000
DAO,a2021_12_26_20_20_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2021-12-26T20:20:01.000
DAO,a2021_12_26_20_30_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2021-12-26T20:30:00.000
DAO,a2021_12_26_20_10_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2021-12-26T20:10:00.000
DAO,dao_c122_2006_003158,flata,,,6.132875E-7,6.762875E-7,,,2006-03-19T14:45:32.000
DAO,dao_c122_2006_003159,flata,,,6.132875E-7,6.762875E-7,,,2006-03-19T14:45:54.000
DAO,dao_c122_2006_003160,flata,,,6.132875E-7,6.762875E-7,,,2006-03-19T14:46:17.000
DAO,dao_c122_2006_003161,flata,,,6.132875E-7,6.762875E-7,,,2006-03-19T14:46:39.000
DAO,dao_c122_2006_003162,flata,,,6.132875E-7,6.762875E-7,,,2006-03-19T14:47:02.000
DAO,dao_c122_2006_003164,flata,,,6.132875E-7,6.762875E-7,,,2006-03-19T14:47:47.000
DAO,dao_c122_2006_003165,Th-Ar arc (Left Hartrmann),,,6.132875E-7,6.762875E-7,,,2006-03-19T14:55:52.000
DAO,dao_c122_2006_003167,Th-Ar arc (Left Hartmanan),,,6.132875E-7,6.762875E-7,,,2006-03-19T14:57:24.000
DAO,a2021_12_26_20_40_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2021-12-26T20:40:01.000
DAO,a2021_12_26_20_50_01,,,,4.0000000000000003E-7,7.000000000000001E-7,,,2021-12-26T20:50:00.000
DAO,dao_c122_2006_003170,Th-Ar arc (Left Hartmanan),,,6.132875E-7,6.762875E-7,,,2006-03-19T14:58:37.000
